ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Consumo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
20679,52,administrador negocio,casado,bachillerato,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20680,42,emprendedor,single,pregrado,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20681,43,administrador negocio,single,pregrado,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20682,30,administrador negocio,divorced,bachillerato,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20683,30,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20685,31,emprendedor,casado,bachillerato,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20687,38,emprendedor,divorced,bachillerato incompleto,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20688,47,Vive de los arriendos,casado,preescolar,unknown,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20691,47,Vive de los arriendos,casado,preescolar,unknown,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20693,33,administrador negocio,casado,bachillerato,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20695,38,tecnico,casado,Estudiante Universitario,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20697,30,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20699,38,empleado,casado,primaria,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20701,39,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20702,33,administrador negocio,divorced,bachillerato,no,no,no,telefono fijo,nov,wed,4,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20703,30,servicios,casado,bachillerato,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20704,35,empleado,single,bachillerato,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20705,29,empleado,casado,bachillerato incompleto,unknown,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20706,36,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20707,40,tecnico,casado,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20708,31,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20709,40,tecnico,casado,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20710,31,servicios,casado,bachillerato,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20711,34,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20712,34,servicios,single,bachillerato,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20713,30,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20715,44,servicios,single,bachillerato,no,si,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20716,35,Vive de los arriendos,single,pregrado,no,si,si,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20718,32,emprendedor,casado,preescolar,no,si,no,telefono fijo,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20719,30,servicios,single,bachillerato,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20721,32,servicios,casado,Estudiante Universitario,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20722,38,tecnico,single,primaria,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20724,40,administrador negocio,single,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20725,36,tecnico,casado,Estudiante Universitario,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20726,32,emprendedor,casado,preescolar,no,si,no,celular,nov,wed,7,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20727,35,tecnico,single,Estudiante Universitario,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20728,30,administrador negocio,divorced,bachillerato,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20729,51,administrador negocio,casado,bachillerato,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20730,35,tecnico,single,Estudiante Universitario,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20732,39,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20733,31,empleado,soltero,preescolar,no,no,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20734,31,empleado,single,bachillerato,no,si,no,celular,nov,wed,1,6,1,satisfactorio,-0.1,93.2,-42,4.12,5195.8,1
20735,31,empleado,single,bachillerato,no,no,no,telefono fijo,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20736,31,empleado,single,bachillerato,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20737,35,tecnico,divorced,Estudiante Universitario,no,no,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20738,34,unknown,divorciado,preescolar,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20739,30,administrador negocio,divorced,bachillerato,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20740,34,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20741,30,empleado,casado,preescolar,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20742,32,servicios,single,bachillerato,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20743,55,administrador negocio,divorced,bachillerato,no,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20744,50,ama de casa,divorced,bachillerato,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20745,33,vendedor ambulante,soltero,preescolar,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20746,35,empleado,casado,bachillerato incompleto,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20747,32,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20748,31,empleado,single,bachillerato,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20749,33,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20750,37,Vive de los arriendos,divorced,pregrado,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20751,37,Vive de los arriendos,divorced,pregrado,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20752,33,Vive de los arriendos,casado,pregrado,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20754,39,administrador negocio,casado,pregrado,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20756,43,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20757,42,desempleado,divorced,bachillerato,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20758,49,empleado,divorced,bachillerato incompleto,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20759,49,empleado,divorced,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20760,38,tecnico,casado,Estudiante Universitario,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20761,29,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20764,46,empleado,casado,bachillerato incompleto,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20765,29,tecnico,single,Estudiante Universitario,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20766,36,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20767,36,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20768,38,emprendedor,divorced,bachillerato incompleto,no,si,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20769,49,servicios,casado,primaria,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20770,48,administrador negocio,casado,pregrado,no,no,no,celular,nov,wed,7,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20771,30,administrador negocio,single,bachillerato,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20772,38,emprendedor,divorced,bachillerato incompleto,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20773,33,empleado,single,bachillerato incompleto,unknown,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20775,49,empleado,divorced,primaria,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20776,53,emprendedor,divorced,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20778,39,Vive de los arriendos,casado,bachillerato,no,no,no,telefono fijo,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20780,31,tecnico,casado,pregrado,no,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20781,44,servicios,casado,bachillerato,no,si,no,telefono fijo,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20784,41,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20785,37,administrador negocio,single,pregrado,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20786,37,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20787,30,emprendedor,casado,bachillerato,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20788,32,tecnico,casado,pregrado,no,no,si,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20789,30,tecnico,divorced,bachillerato incompleto,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20790,44,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20791,39,administrador negocio,single,pregrado,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20792,37,administrador negocio,single,pregrado,no,no,no,telefono fijo,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20793,42,emprendedor,casado,preescolar,no,si,si,celular,nov,wed,4,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20795,53,emprendedor,casado,unknown,no,si,no,celular,nov,wed,10,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20796,38,empleado,casado,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20797,31,administrador negocio,casado,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20798,38,empleado,casado,bachillerato incompleto,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20799,48,Vive de los arriendos,divorced,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20800,55,tecnico,casado,bachillerato incompleto,no,no,si,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20801,35,administrador negocio,casado,pregrado,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20802,42,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20805,43,tecnico,divorced,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20807,53,Vive de los arriendos,casado,preescolar,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20809,36,administrador negocio,single,pregrado,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20811,39,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20812,39,empleado,casado,bachillerato incompleto,unknown,no,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20813,32,emprendedor,casado,pregrado,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20814,34,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20815,47,Vive de los arriendos,casado,bachillerato,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20816,56,empleado,divorced,bachillerato incompleto,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20819,31,empleado,single,bachillerato,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20820,40,administrador negocio,casado,pregrado,unknown,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20822,31,tecnico,single,Estudiante Universitario,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20823,31,vendedor ambulante,casado,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20824,38,empleado,single,primaria,no,no,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20825,49,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20826,56,emprendedor,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20827,31,administrador negocio,casado,pregrado,no,si,si,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20829,46,vendedor ambulante,divorced,bachillerato incompleto,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20830,35,tecnico,single,bachillerato incompleto,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20831,51,empleado,casado,bachillerato incompleto,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20835,35,tecnico,single,bachillerato incompleto,no,no,no,telefono fijo,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20839,42,administrador negocio,casado,Estudiante Universitario,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20842,32,vendedor ambulante,single,pregrado,no,si,no,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20845,33,vendedor ambulante,casado,pregrado,no,si,si,celular,nov,wed,1,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20847,49,administrador negocio,divorced,bachillerato,no,si,no,celular,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20848,31,servicios,single,bachillerato,no,si,no,telefono fijo,nov,wed,1,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20849,34,servicios,casado,bachillerato,no,no,no,celular,nov,wed,3,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20850,35,administrador negocio,casado,Estudiante Universitario,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20852,31,emprendedor,casado,bachillerato,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20853,43,administrador negocio,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20855,35,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20856,38,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20857,43,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20858,32,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20860,52,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20862,38,administrador negocio,single,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20863,33,administrador negocio,single,pregrado,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20865,42,Vive de los arriendos,casado,pregrado,unknown,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20869,45,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20872,35,tecnico,casado,pregrado,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20873,33,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20874,31,tecnico,single,bachillerato,no,si,no,celular,nov,wed,4,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20875,54,empleado,casado,preescolar,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20876,40,empleado,casado,primaria,unknown,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20877,38,tecnico,casado,Estudiante Universitario,unknown,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20878,51,Vive de los arriendos,casado,bachillerato,unknown,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20879,34,servicios,single,bachillerato,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20880,46,tecnico,casado,bachillerato incompleto,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20881,40,tecnico,casado,bachillerato,no,no,no,celular,nov,wed,4,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20882,30,tecnico,single,Estudiante Universitario,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20883,35,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20885,52,administrador negocio,casado,bachillerato,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20886,31,empleado,casado,preescolar,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20887,53,empleado,divorced,primaria,no,si,no,telefono fijo,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20888,56,emprendedor,casado,bachillerato incompleto,no,no,si,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,1
20889,46,Vive de los arriendos,divorced,bachillerato,no,si,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20891,39,empleado,casado,primaria,unknown,no,si,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20892,45,tecnico,casado,pregrado,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20894,30,administrador negocio,casado,bachillerato,unknown,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20896,45,empleado,casado,bachillerato incompleto,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20897,37,servicios,casado,bachillerato,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20898,44,servicios,casado,bachillerato,no,no,no,celular,nov,wed,3,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20899,55,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,4,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20900,34,Vive de los arriendos,casado,pregrado,no,unknown,unknown,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20901,56,Vive de los arriendos,divorced,pregrado,no,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20902,56,Vive de los arriendos,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20903,41,ama de casa,divorced,pregrado,no,no,no,celular,nov,wed,2,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20905,40,empleado,casado,primaria,no,unknown,unknown,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20906,50,Vive de los arriendos,casado,primaria,no,no,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20907,43,administrador negocio,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20908,49,administrador negocio,single,bachillerato incompleto,no,si,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20910,32,servicios,divorced,bachillerato,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20911,39,servicios,divorced,bachillerato,no,si,no,celular,nov,wed,3,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20912,29,administrador negocio,casado,pregrado,no,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20915,50,administrador negocio,casado,bachillerato,no,no,no,celular,nov,wed,3,999,1,fallido,-0.1,93.2,-42,4.12,5195.8,0
20916,49,tecnico,divorced,bachillerato incompleto,no,no,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20917,35,tecnico,single,bachillerato,no,no,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20918,44,empleado,casado,primaria,no,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20919,39,administrador negocio,casado,pregrado,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20925,56,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20927,31,tecnico,single,pregrado,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20928,39,empleado,casado,primaria,no,si,si,telefono fijo,nov,wed,2,6,1,satisfactorio,-0.1,93.2,-42,4.12,5195.8,0
20930,37,Vive de los arriendos,casado,pregrado,no,no,si,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20931,36,servicios,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20932,30,empleado,casado,preescolar,no,si,no,celular,nov,wed,5,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20933,30,desempleado,single,unknown,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,1
20934,30,empleado,casado,bachillerato incompleto,no,no,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20938,34,Vive de los arriendos,casado,bachillerato,no,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20940,40,emprendedor,casado,preescolar,no,si,si,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20942,33,Vive de los arriendos,casado,pregrado,no,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20943,41,Vive de los arriendos,casado,pregrado,no,si,si,celular,nov,wed,4,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20944,55,tecnico,casado,bachillerato,unknown,si,no,celular,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20945,36,empleado,casado,primaria,unknown,si,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20946,31,emprendedor,casado,pregrado,no,no,no,telefono fijo,nov,wed,2,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20947,51,emprendedor,divorced,pregrado,no,si,no,telefono fijo,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
20948,31,tecnico,single,pregrado,unknown,no,no,celular,nov,wed,3,999,0,sin contacto,-0.1,93.2,-42,4.12,5195.8,0
